Samples,Nitrososphaerales,Woesearchaeales,Acidobacteriales,Bryobacterales,Solibacterales,Subgroup 13,Subgroup 15,Subgroup 2,11-24,Blastocatellales,DS-100,Pyrinomonadales,Holophagales,Subgroup 7,Thermoanaerobaculales,Subgroup 17,Vicinamibacterales,IMCC26256,Microtrichales,Catenulisporales,Corynebacteriales,Frankiales,Glycomycetales,Kineosporiales,Micrococcales,Micromonosporales,Propionibacteriales,Pseudonocardiales,Streptomycetales,Streptosporangiales,Gaiellales,Solirubrobacterales,Fimbriimonadales,Bacteroidales,Bacteroidetes VC2.1 Bac22,Chitinophagales,Cytophagales,Flavobacteriales,Sphingobacteriales,Kapabacteriales,Bacteriovoracales,Bdellovibrionales,0319-6G20,Oligoflexales,Silvanigrellales,Anaerolineales,Caldilineales,SBR1031,Chloroflexales,Kallotenuales,Thermomicrobiales,S085,B12-WMSP1,C0119,Ktedonobacterales,Chloroplast,Obscuribacterales,Vampirovibrionales,Babeliales,Geobacterales,Lineage IV,MVP-88,Fibrobacterales,Alicyclobacillales,Bacillales,Entomoplasmatales,Lactobacillales,Paenibacillales,Staphylococcales,Thermoactinomycetales,Clostridiales,Gracilibacteraceae,Peptostreptococcales-Tissierellales,Desulfitobacteriales,Gemmatimonadales,Longimicrobiales,Myxococcales,Blfdi19,Haliangiales,mle1-27,MSB-4B10,Polyangiales,Nitrospirales,Candidatus Peregrinibacteria,Candidatus Adlerbacteria,Candidatus Liptonbacteria,Candidatus Nomurabacteria,Candidatus Zambryskibacteria,Saccharimonadales,Phycisphaerales,Tepidisphaerales,Isosphaerales,Pirellulales,Planctomycetales,Acetobacterales,Azospirillales,Caulobacterales,Defluviicoccales,Dongiales,Elsterales,Holosporales,Micavibrionales,Micropepsales,Paracaedibacterales,Parvibaculales,Reyranellales,Rhizobiales,Rhodospirillales,Rickettsiales,Sphingomonadales,Tistrellales,Burkholderiales,Coxiellales,Diplorickettsiales,Enterobacterales,Gammaproteobacteria Incertae Sedis,KF-JG30-C25,Legionellales,Pseudomonadales,R7C24,Salinisphaerales,Steroidobacterales,Xanthomonadales,Spirochaetales,Sumerlaeales,Chlamydiales,Chthoniobacterales,Methylacidiphilales,Opitutales,Pedosphaerales,Verrucomicrobiales,Watering_Regm
SRR5224909,0.000000e+00,0.000000e+00,1.197311e-01,1.677872e-02,3.449284e-02,1.169249e-04,0.000000e+00,1.753873e-04,0.000000e+00,1.438176e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.806197e-03,1.636948e-03,0.000000e+00,2.338498e-03,4.676995e-04,6.430868e-04,6.430868e-04,4.676995e-04,4.910845e-03,0.000000e+00,1.753873e-04,1.303712e-02,6.197018e-03,4.033908e-03,5.320082e-03,5.495469e-03,1.753873e-04,2.864659e-03,4.033908e-03,2.572347e-03,0.000000e+00,1.169249e-04,9.862613e-02,5.039462e-02,1.414791e-02,8.728442e-02,2.396960e-03,0.000000e+00,8.184741e-04,1.987723e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.169249e-04,2.923122e-03,8.769366e-04,0.000000e+00,5.846244e-05,4.676995e-04,0.000000e+00,3.741596e-03,5.553932e-03,2.923122e-04,1.169249e-04,1.695411e-03,0.000000e+00,5.846244e-04,0.000000e+00,1.753873e-04,2.747735e-03,0.000000e+00,1.344636e-02,5.846244e-05,0.000000e+00,7.015493e-04,0.000000e+00,1.169249e-04,1.753873e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.192341e-02,0.000000e+00,6.197018e-03,0.000000e+00,1.923414e-02,0.000000e+00,0.000000e+00,1.993569e-02,2.104648e-03,1.753873e-04,0.000000e+00,2.864659e-03,5.846244e-05,0.000000e+00,7.073955e-03,4.092371e-04,2.221573e-03,0.000000e+00,0.000000e+00,5.846244e-05,4.326220e-03,8.769366e-04,1.151710e-02,0.000000e+00,7.366267e-03,1.344636e-03,0.000000e+00,2.338498e-04,2.794505e-02,0.000000e+00,0.000000e+00,3.098509e-03,5.320082e-02,1.052324e-03,4.676995e-03,6.828413e-02,0.000000e+00,6.670564e-02,0.000000e+00,1.227711e-03,4.209296e-03,6.372406e-03,2.338498e-04,0.000000e+00,1.040631e-02,5.846244e-04,0.000000e+00,6.430868e-03,4.028062e-02,5.261619e-04,0.000000e+00,2.338498e-04,4.735457e-03,5.846244e-05,1.303712e-02,4.267758e-02,1.403099e-03,0
SRR5224910,0.000000e+00,0.000000e+00,1.296371e-02,8.102321e-04,1.388969e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.736212e-04,4.629898e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.787372e-05,0.000000e+00,7.523584e-04,4.051160e-04,0.000000e+00,9.838532e-04,0.000000e+00,6.366109e-04,9.491290e-03,1.632039e-02,1.851959e-03,1.649401e-02,1.562590e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.099601e-03,0.000000e+00,2.893686e-04,4.589386e-02,9.624400e-02,2.147115e-02,4.265293e-02,0.000000e+00,0.000000e+00,1.273222e-03,0.000000e+00,0.000000e+00,9.259795e-04,0.000000e+00,0.000000e+00,2.314949e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.298802e-03,5.845246e-03,3.009433e-03,0.000000e+00,6.308235e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.314949e-03,0.000000e+00,5.208635e-04,0.000000e+00,0.000000e+00,8.681058e-04,4.051160e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.314949e-04,0.000000e+00,2.604317e-03,0.000000e+00,2.291799e-02,0.000000e+00,0.000000e+00,4.485213e-02,0.000000e+00,1.157474e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.199201e-03,0.000000e+00,5.787372e-05,0.000000e+00,0.000000e+00,0.000000e+00,2.893686e-04,1.736212e-04,1.284797e-02,0.000000e+00,6.539730e-03,0.000000e+00,1.157474e-04,2.893686e-04,7.465710e-03,0.000000e+00,0.000000e+00,9.259795e-04,8.912553e-02,5.787372e-05,6.829099e-03,3.304589e-02,0.000000e+00,1.341513e-01,0.000000e+00,1.736212e-04,1.569535e-01,1.116963e-02,0.000000e+00,0.000000e+00,5.440130e-02,0.000000e+00,0.000000e+00,2.210776e-02,3.466636e-02,3.530297e-03,0.000000e+00,0.000000e+00,8.391689e-03,0.000000e+00,2.228138e-02,8.218068e-03,1.157474e-04,0
SRR5224911,0.0000000000,0.0000000000,0.0986591721,0.0262895954,0.0269922127,0.0000000000,0.0000000000,0.0002927572,0.0000000000,0.0079629955,0.0000000000,0.0000000000,0.0000000000,0.0055038351,0.0016394402,0.0000000000,0.0032788805,0.0011124773,0.0000000000,0.0090754728,0.0052110779,0.0050939751,0.0000000000,0.0000000000,0.0088998185,0.0027519176,0.0083143041,0.0014052345,0.0044499092,0.0011710287,0.0515838164,0.0302710932,0.0008782716,0.0000000000,0.0000000000,0.0620059722,0.0025762632,0.0000000000,0.0126471105,0.0009953744,0.0000000000,0.0004098601,0.0006440658,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0004684115,0.0007611687,0.0014052345,0.0180923942,0.1452661163,0.0037472920,0.0000000000,0.0000000000,0.0001756543,0.0142865507,0.0000000000,0.0000000000,0.0004684115,0.0032788805,0.1584987411,0.0000000000,0.0000000000,0.0193805258,0.0000000000,0.0017565431,0.0282803443,0.0000000000,0.0002342057,0.0000000000,0.0005855144,0.0000000000,0.0011124773,0.0000000000,0.0059722466,0.0000000000,0.0000000000,0.0033374319,0.0055623866,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0040986006,0.0000000000,0.0044499092,0.0000000000,0.0000000000,0.0003513086,0.0050939751,0.0000000000,0.0022835061,0.0000000000,0.0033959834,0.0060307981,0.0027519176,0.0000000000,0.0106563616,0.0000000000,0.0000000000,0.0060307981,0.0409860062,0.0003513086,0.0000000000,0.0251185667,0.0000000000,0.0326717021,0.0000000000,0.0038058434,0.0000000000,0.0050939751,0.0022249546,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0005269629,0.0085485099,0.0000000000,0.0000000000,0.0000000000,0.0019321974,0.0000000000,0.0055038351,0.0353065168,0.0000000000,1
SRR5224912,0.0000000000,0.0000000000,0.0674943172,0.0262866468,0.0420819491,0.0003497115,0.0000000000,0.0002914262,0.0000000000,0.0097336364,0.0001748557,0.0000000000,0.0000000000,0.0005828525,0.0065862330,0.0000000000,0.0033222591,0.0008742787,0.0005245672,0.0002331410,0.0007577082,0.0065279478,0.0059450953,0.0015737017,0.0264032173,0.0034971149,0.0120650463,0.0052456723,0.0358454275,0.0083347905,0.0094422102,0.0160284432,0.0047211051,0.0000000000,0.0000000000,0.1187270502,0.0485516116,0.0016902722,0.0390511162,0.0013988460,0.0000000000,0.0000000000,0.0001748557,0.0000000000,0.0000000000,0.0000000000,0.0001748557,0.0002914262,0.0000000000,0.0000000000,0.0005245672,0.0002331410,0.0000000000,0.0033222591,0.0109576266,0.0016902722,0.0000000000,0.0000000000,0.0002331410,0.0005828525,0.0000000000,0.0000000000,0.0014571312,0.0004079967,0.0324065979,0.0001165705,0.0005828525,0.0002914262,0.0001165705,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0236638107,0.0004662820,0.0050125313,0.0000000000,0.0067028035,0.0000000000,0.0000000000,0.0099084922,0.0089176429,0.0004079967,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0097336364,0.0000000000,0.0023896952,0.0000000000,0.0000000000,0.0000000000,0.0053039576,0.0007577082,0.0092673544,0.0000000000,0.0094422102,0.0032639739,0.0000000000,0.0006411377,0.0282100600,0.0003497115,0.0000000000,0.0025062657,0.0898175672,0.0016319869,0.0026228362,0.0427813720,0.0000000000,0.0702920091,0.0000000000,0.0016902722,0.0053622428,0.0049542461,0.0002914262,0.0000000000,0.0026811214,0.0000000000,0.0000000000,0.0059450953,0.0151541645,0.0000000000,0.0000000000,0.0000000000,0.0034971149,0.0000000000,0.0117153348,0.0533310019,0.0033805444,1
SRR5224913,0.000000e+00,0.000000e+00,1.651938e-02,5.602726e-03,3.869924e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.465604e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.559522e-03,0.000000e+00,1.039681e-03,2.310403e-04,1.039681e-03,1.559522e-03,5.198406e-04,2.194882e-03,2.229538e-02,3.465604e-04,4.256917e-02,8.548490e-03,1.490210e-02,3.581124e-02,2.215676e-01,8.664010e-04,9.819211e-04,4.967366e-03,8.086409e-04,0.000000e+00,0.000000e+00,4.539941e-02,9.524635e-02,4.447525e-03,3.274996e-02,0.000000e+00,0.000000e+00,2.079362e-03,2.888003e-04,0.000000e+00,2.310403e-04,0.000000e+00,0.000000e+00,3.465604e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.559522e-03,3.350084e-03,3.119043e-03,0.000000e+00,0.000000e+00,1.155201e-04,0.000000e+00,0.000000e+00,0.000000e+00,6.353607e-04,0.000000e+00,5.082886e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.776006e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.292324e-03,0.000000e+00,2.368163e-03,0.000000e+00,3.407844e-03,0.000000e+00,0.000000e+00,2.847571e-02,0.000000e+00,1.732802e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.091665e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.465604e-04,3.465604e-04,2.171778e-02,0.000000e+00,6.353607e-03,0.000000e+00,0.000000e+00,5.776006e-04,7.393288e-03,1.155201e-04,0.000000e+00,7.508808e-04,1.192168e-01,4.620805e-04,3.465604e-03,4.476405e-02,0.000000e+00,9.622827e-02,0.000000e+00,1.155201e-04,1.132097e-02,2.483683e-03,0.000000e+00,0.000000e+00,4.216485e-03,0.000000e+00,0.000000e+00,1.963842e-03,3.009299e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.620805e-04,0.000000e+00,3.869924e-03,9.010570e-03,1.155201e-04,1
SRR5224914,0.0000000000,0.0000000000,0.2172186204,0.0292623094,0.0413527247,0.0001168156,0.0000584078,0.0003504468,0.0000000000,0.0121488231,0.0000000000,0.0000000000,0.0000000000,0.0026867590,0.0027451668,0.0000000000,0.0025699433,0.0005256702,0.0002920390,0.0017522341,0.0023363121,0.0084107237,0.0000000000,0.0000000000,0.0064248584,0.0178727878,0.0042637696,0.0024531277,0.0073593832,0.0022779043,0.0039717306,0.0024531277,0.0016354185,0.0000000000,0.0019858653,0.0910577653,0.0515156825,0.0000000000,0.0128497167,0.0009345249,0.0001168156,0.0028035746,0.0035044682,0.0001752234,0.0000000000,0.0000000000,0.0000000000,0.0028619824,0.0003504468,0.0000000000,0.0004088546,0.0000000000,0.0001752234,0.0052567023,0.0325915542,0.0020442731,0.0001752234,0.0000584078,0.0002336312,0.0026283511,0.0000000000,0.0000000000,0.0016938263,0.0005256702,0.0157116991,0.0000000000,0.0000000000,0.0030372058,0.0000000000,0.0000584078,0.0029787980,0.0000000000,0.0000000000,0.0000584078,0.0438642603,0.0003504468,0.0101045500,0.0000000000,0.0119151919,0.0000000000,0.0000000000,0.0160621459,0.0039133228,0.0002336312,0.0000000000,0.0001168156,0.0000000000,0.0000000000,0.0095204719,0.0000000000,0.0065416740,0.0000000000,0.0000000000,0.0000000000,0.0070673442,0.0007593014,0.0017522341,0.0000000000,0.0044389930,0.0053151101,0.0000000000,0.0010513405,0.0568892004,0.0007008936,0.0000584078,0.0011097483,0.0269259973,0.0013433795,0.0057239647,0.0318906606,0.0000000000,0.0339933415,0.0000000000,0.0026867590,0.0003504468,0.0146019508,0.0007593014,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0016354185,0.0157701069,0.0000000000,0.0000000000,0.0000584078,0.0040301384,0.0001752234,0.0082939081,0.0636645056,0.0000000000,0
SRR5224915,0.000000e+00,0.000000e+00,2.198137e-01,1.107270e-02,1.956764e-02,0.000000e+00,2.929287e-04,7.030289e-04,3.515144e-04,2.513328e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.167672e-03,1.816158e-03,4.101002e-04,4.686859e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.226258e-03,8.787861e-04,0.000000e+00,0.000000e+00,1.066260e-02,3.983830e-03,4.101002e-03,8.787861e-04,2.167672e-03,1.230301e-03,1.581815e-03,2.460601e-03,3.280801e-03,0.000000e+00,4.101002e-04,1.310563e-01,6.520593e-02,1.523229e-03,5.360595e-02,1.991915e-03,0.000000e+00,2.460601e-03,1.523229e-03,0.000000e+00,0.000000e+00,1.757572e-04,0.000000e+00,4.101002e-04,3.515144e-04,0.000000e+00,1.171715e-04,4.101002e-04,0.000000e+00,1.406058e-03,5.741403e-03,1.757572e-04,0.000000e+00,0.000000e+00,0.000000e+00,4.101002e-04,0.000000e+00,4.101002e-04,2.050501e-03,0.000000e+00,9.432304e-03,0.000000e+00,0.000000e+00,1.054543e-03,0.000000e+00,2.343430e-04,2.929287e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.109087e-02,5.858574e-05,6.737360e-03,0.000000e+00,9.080790e-03,0.000000e+00,0.000000e+00,1.470502e-02,9.959576e-03,0.000000e+00,0.000000e+00,1.933329e-03,2.343430e-04,0.000000e+00,5.331302e-03,0.000000e+00,2.050501e-03,0.000000e+00,0.000000e+00,0.000000e+00,9.959576e-04,1.991915e-03,5.272717e-03,0.000000e+00,9.549476e-03,3.163630e-03,0.000000e+00,5.858574e-04,1.904037e-02,2.343430e-04,0.000000e+00,2.753530e-03,6.655340e-02,2.636358e-03,4.628273e-03,3.802215e-02,0.000000e+00,5.501201e-02,1.171715e-04,2.343430e-03,2.109087e-03,7.674732e-03,3.046458e-03,0.000000e+00,2.132521e-02,1.230301e-03,0.000000e+00,7.323218e-03,1.687269e-02,9.373718e-04,0.000000e+00,8.202004e-04,5.155545e-03,0.000000e+00,1.605249e-02,3.122620e-02,2.226258e-03,0
SRR5224916,0.000000e+00,0.000000e+00,2.542912e-03,1.040282e-03,8.669017e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.369531e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,9.246951e-04,0.000000e+00,1.161648e-02,1.733803e-04,9.246951e-04,0.000000e+00,1.040282e-02,1.074958e-02,8.322256e-03,3.409813e-03,1.034503e-02,2.311738e-04,0.000000e+00,9.246951e-04,3.467607e-04,0.000000e+00,0.000000e+00,1.302086e-01,5.842917e-02,1.086517e-02,4.681269e-02,0.000000e+00,0.000000e+00,2.138358e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.779345e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.889672e-04,2.311738e-04,0.000000e+00,0.000000e+00,5.779345e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.155869e-04,0.000000e+00,5.779345e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.669017e-04,0.000000e+00,8.091082e-04,0.000000e+00,9.246951e-04,0.000000e+00,5.779345e-05,4.161128e-03,5.779345e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.733803e-04,0.000000e+00,2.889672e-04,0.000000e+00,0.000000e+00,0.000000e+00,5.779345e-04,7.513148e-04,8.033289e-03,0.000000e+00,1.040282e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.733803e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.521355e-01,2.658499e-03,9.246951e-04,4.386523e-02,0.000000e+00,9.807548e-02,0.000000e+00,0.000000e+00,5.634861e-02,4.623476e-04,0.000000e+00,0.000000e+00,6.316824e-02,0.000000e+00,0.000000e+00,3.120846e-03,1.745362e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.940473e-03,0.000000e+00,1.277235e-02,1.444836e-03,4.218922e-03,0
SRR5224917,3.491823e-04,0.000000e+00,9.491940e-02,5.767328e-02,3.247396e-02,0.000000e+00,3.491823e-04,0.000000e+00,0.000000e+00,3.200838e-03,0.000000e+00,0.000000e+00,0.000000e+00,7.565617e-04,5.819706e-03,0.000000e+00,9.311529e-04,6.401676e-04,0.000000e+00,1.443287e-02,1.600419e-02,2.036897e-02,0.000000e+00,0.000000e+00,2.106733e-02,1.065006e-02,1.903044e-02,6.750858e-03,4.807077e-02,8.089391e-03,2.234767e-02,2.205668e-02,7.565617e-04,0.000000e+00,0.000000e+00,5.848804e-02,3.608217e-03,0.000000e+00,6.809055e-03,7.565617e-04,0.000000e+00,2.909853e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.327882e-04,0.000000e+00,1.629518e-03,4.655764e-04,6.983647e-04,9.835302e-03,3.125182e-02,9.311529e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.618867e-03,0.000000e+00,0.000000e+00,1.163941e-03,2.153291e-03,8.892510e-02,0.000000e+00,0.000000e+00,1.105744e-02,1.396729e-03,6.983647e-04,1.169761e-02,0.000000e+00,2.327882e-04,1.745912e-04,2.671245e-02,0.000000e+00,4.073794e-03,5.819706e-05,4.073794e-03,2.327882e-04,0.000000e+00,6.634464e-03,7.158238e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.327882e-04,0.000000e+00,2.036897e-03,4.655764e-04,0.000000e+00,0.000000e+00,2.665425e-02,8.729558e-04,4.073794e-03,0.000000e+00,1.571320e-03,8.147588e-03,0.000000e+00,0.000000e+00,2.001979e-02,0.000000e+00,0.000000e+00,3.433626e-03,6.552988e-02,2.968050e-03,2.909853e-04,5.778968e-02,0.000000e+00,4.847815e-02,0.000000e+00,1.629518e-03,0.000000e+00,4.481173e-03,1.163941e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.819706e-04,2.525752e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.259035e-03,0.000000e+00,1.338532e-03,2.892394e-02,0.000000e+00,1
SRR5224918,0.0000000000,0.0000000000,0.0933333333,0.0066081871,0.0150292398,0.0000000000,0.0000000000,0.0000000000,0.0009356725,0.0866666667,0.0000000000,0.0000000000,0.0000000000,0.0047953216,0.0015204678,0.0000000000,0.0052046784,0.0005263158,0.0004678363,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0029239766,0.0000000000,0.0025730994,0.0000000000,0.0009356725,0.0001754386,0.0000000000,0.0016374269,0.0003508772,0.0001169591,0.0005847953,0.2659064327,0.1089473684,0.0002339181,0.0458479532,0.0032748538,0.0002339181,0.0007017544,0.0011111111,0.0000000000,0.0000000000,0.0003508772,0.0021052632,0.0009941520,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0078362573,0.0288304094,0.0115204678,0.0000000000,0.0000000000,0.0004678363,0.0023976608,0.0000000000,0.0003508772,0.0002339181,0.0014619883,0.0897076023,0.0004678363,0.0000000000,0.0025146199,0.0000000000,0.0000000000,0.0110526316,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0037426901,0.0000000000,0.0091228070,0.0000000000,0.0000000000,0.0076608187,0.0006432749,0.0000000000,0.0000000000,0.0007602339,0.0000000000,0.0000000000,0.0139181287,0.0000000000,0.0019298246,0.0000000000,0.0000000000,0.0000000000,0.0011695906,0.0000000000,0.0027485380,0.0000000000,0.0021637427,0.0007017544,0.0000000000,0.0000000000,0.0029824561,0.0000000000,0.0000000000,0.0016374269,0.0169590643,0.0002923977,0.0033333333,0.0266081871,0.0000000000,0.0328654971,0.0000000000,0.0062573099,0.0005847953,0.0015204678,0.0013450292,0.0000000000,0.0007602339,0.0000000000,0.0000000000,0.0009356725,0.0083040936,0.0000000000,0.0000000000,0.0000000000,0.0031578947,0.0000000000,0.0046198830,0.0323391813,0.0000000000,0
SRR5224919,0.000000e+00,0.000000e+00,1.847953e-01,1.818713e-02,3.210526e-02,4.093567e-04,0.000000e+00,4.678363e-04,5.847953e-04,2.152047e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.035088e-03,2.923977e-03,0.000000e+00,3.801170e-03,0.000000e+00,4.093567e-04,1.812865e-03,0.000000e+00,6.081871e-03,0.000000e+00,0.000000e+00,7.953216e-03,5.087719e-03,2.982456e-03,8.187135e-04,5.906433e-03,2.339181e-04,4.795322e-03,2.865497e-03,5.321637e-03,0.000000e+00,2.456140e-03,1.018713e-01,8.093567e-02,1.578947e-03,4.941520e-02,2.690058e-03,1.169591e-04,4.678363e-04,2.105263e-03,0.000000e+00,2.923977e-04,1.754386e-04,0.000000e+00,3.742690e-03,8.187135e-04,0.000000e+00,0.000000e+00,6.432749e-04,5.847953e-05,3.274854e-03,4.912281e-03,5.847953e-05,0.000000e+00,2.923977e-04,3.508772e-04,1.169591e-03,0.000000e+00,2.923977e-04,4.912281e-03,5.847953e-04,1.473684e-02,0.000000e+00,0.000000e+00,1.169591e-03,0.000000e+00,2.923977e-04,6.432749e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.508772e-02,0.000000e+00,9.707602e-03,2.339181e-04,2.362573e-02,1.169591e-04,0.000000e+00,1.684211e-02,3.274854e-03,2.339181e-04,0.000000e+00,5.847953e-03,4.678363e-04,0.000000e+00,8.362573e-03,5.847953e-05,2.631579e-03,0.000000e+00,0.000000e+00,0.000000e+00,5.789474e-03,1.754386e-04,5.789474e-03,0.000000e+00,7.602339e-03,4.035088e-03,5.847953e-05,1.754386e-04,2.824561e-02,1.754386e-04,2.923977e-04,2.514620e-03,3.461988e-02,1.111111e-03,8.304094e-03,2.947368e-02,0.000000e+00,6.742690e-02,0.000000e+00,1.929825e-03,3.508772e-04,6.081871e-03,0.000000e+00,0.000000e+00,1.871345e-03,0.000000e+00,1.169591e-04,1.467836e-02,2.444444e-02,5.847953e-04,2.339181e-04,8.771930e-04,3.099415e-03,1.754386e-04,1.093567e-02,4.859649e-02,5.847953e-04,0
SRR5224920,0.0000000000,0.0000000000,0.0203574114,0.0026603435,0.0041640160,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0026603435,0.0002313342,0.0000000000,0.0000000000,0.0003470013,0.0010410040,0.0000000000,0.0009253369,0.0000000000,0.0004048349,0.0028338442,0.0009831704,0.0008675033,0.0000000000,0.0004048349,0.0102365392,0.0106413741,0.0011566711,0.0046845180,0.0097738708,0.0000000000,0.0005205020,0.0007518362,0.0045688508,0.0000000000,0.0012145047,0.0824128159,0.1330171766,0.0030651784,0.0377074779,0.0002313342,0.0002891678,0.0009253369,0.0000000000,0.0000000000,0.0013880053,0.0000000000,0.0000000000,0.0039905153,0.0010988375,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0029495113,0.0021398415,0.0024290093,0.0000000000,0.0033543462,0.0000000000,0.0001156671,0.0000000000,0.0000000000,0.0077496964,0.0000000000,0.0008675033,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0001735007,0.0000000000,0.0000000000,0.0000000000,0.0016771731,0.0000000000,0.0054363542,0.0000000000,0.0353363021,0.0000000000,0.0000000000,0.0678965936,0.0001735007,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0034700133,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0006361691,0.0000000000,0.0001735007,0.0111040426,0.0000000000,0.0209357469,0.0002313342,0.0000000000,0.0008096698,0.0208779134,0.0002313342,0.0000000000,0.0012145047,0.1138164363,0.0002313342,0.0066508588,0.0248105951,0.0000000000,0.1330750101,0.0000000000,0.0014458389,0.0065351917,0.0108148748,0.0000000000,0.0000000000,0.0071713608,0.0000000000,0.0000000000,0.0626337401,0.0472500145,0.0018506738,0.0002313342,0.0005783356,0.0120293794,0.0000000000,0.0180440692,0.0150945579,0.0021976751,0
