Samples,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,Watering_Regm
SRR5224940,0.000000e+00,0.000000e+00,8.378426e-02,2.420434e-02,3.892477e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.491011e-04,9.425729e-03,1.163670e-04,0.000000e+00,0.000000e+00,2.327340e-04,5.934718e-03,0.000000e+00,5.294699e-03,1.745505e-04,5.236516e-04,1.687322e-03,2.676441e-03,9.018444e-03,6.283819e-03,1.221854e-03,1.861872e-02,3.781928e-03,1.576773e-02,1.361494e-02,5.376156e-02,1.687322e-03,1.058940e-02,1.472043e-02,4.480130e-03,7.563856e-04,0.000000e+00,6.603828e-02,4.148484e-02,1.338221e-03,2.757898e-02,9.309362e-04,4.072846e-04,0.000000e+00,6.400186e-04,0.000000e+00,0.000000e+00,5.818351e-05,4.654681e-04,1.221854e-03,8.145692e-04,0.000000e+00,6.400186e-04,2.327340e-04,0.000000e+00,5.992902e-03,8.843894e-03,8.145692e-04,0.000000e+00,0.000000e+00,0.000000e+00,9.134811e-03,0.000000e+00,1.745505e-04,2.560074e-03,6.051085e-03,3.299005e-02,1.745505e-04,0.000000e+00,2.152790e-03,0.000000e+00,5.236516e-04,3.083726e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.455344e-02,0.000000e+00,6.632920e-03,0.000000e+00,1.268401e-02,0.000000e+00,0.000000e+00,2.286612e-02,4.421947e-03,6.982021e-04,0.000000e+00,1.163670e-04,0.000000e+00,0.000000e+00,6.865654e-03,0.000000e+00,1.570955e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.262059e-03,2.618258e-03,1.105487e-02,0.000000e+00,5.411067e-03,5.120149e-03,0.000000e+00,1.163670e-04,1.826962e-02,0.000000e+00,0.000000e+00,2.618258e-03,8.267877e-02,2.385524e-03,4.072846e-04,3.700471e-02,0.000000e+00,8.983534e-02,0.000000e+00,1.047303e-03,2.210973e-03,7.505673e-03,0.000000e+00,0.000000e+00,9.891197e-04,0.000000e+00,0.000000e+00,2.210973e-03,1.629138e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.083726e-03,0.000000e+00,3.083726e-03,7.534765e-02,5.818351e-05,1
SRR5224943,5.821061e-05,0.000000e+00,1.347576e-01,2.526340e-02,4.720880e-02,0.000000e+00,1.164212e-04,7.567379e-04,0.000000e+00,1.845276e-02,5.821061e-05,2.328424e-04,0.000000e+00,2.503056e-03,2.677688e-03,0.000000e+00,2.852320e-03,6.985273e-04,4.074742e-04,5.006112e-03,6.403167e-04,7.392747e-03,0.000000e+00,3.492636e-04,1.228244e-02,4.947902e-03,3.318005e-03,2.037371e-03,5.413586e-03,5.821061e-04,1.146749e-02,7.683800e-03,3.259794e-03,0.000000e+00,0.000000e+00,7.730368e-02,3.358752e-02,5.238955e-04,8.277548e-02,8.149485e-04,5.821061e-05,1.338844e-03,3.492636e-04,0.000000e+00,0.000000e+00,5.821061e-05,1.746318e-04,1.164212e-03,0.000000e+00,0.000000e+00,4.074742e-04,3.492636e-04,2.328424e-04,6.519588e-03,9.080855e-03,2.328424e-04,0.000000e+00,4.074742e-04,0.000000e+00,1.455265e-03,0.000000e+00,1.164212e-04,8.149485e-04,1.397055e-03,2.485593e-02,1.455265e-03,0.000000e+00,2.386635e-03,0.000000e+00,1.746318e-04,1.455265e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.555446e-02,0.000000e+00,3.783689e-03,0.000000e+00,9.837592e-03,0.000000e+00,1.164212e-04,1.629897e-02,5.704639e-03,0.000000e+00,0.000000e+00,1.164212e-04,0.000000e+00,0.000000e+00,1.222423e-02,1.164212e-04,4.598638e-03,0.000000e+00,0.000000e+00,2.328424e-04,9.371908e-03,1.571686e-03,5.762850e-03,0.000000e+00,4.656848e-03,3.841900e-03,1.164212e-04,0.000000e+00,2.363351e-02,1.746318e-04,0.000000e+00,3.609058e-03,6.420630e-02,4.074742e-04,4.540427e-03,4.016532e-02,0.000000e+00,7.677979e-02,0.000000e+00,1.455265e-03,1.455265e-03,6.286745e-03,6.403167e-04,0.000000e+00,4.656848e-04,0.000000e+00,0.000000e+00,5.821061e-04,2.765004e-02,0.000000e+00,1.746318e-04,4.074742e-04,1.146749e-02,0.000000e+00,1.245707e-02,6.822283e-02,1.397055e-03,0
SRR5224946,0.000000e+00,0.000000e+00,1.223243e-01,4.030945e-02,5.281526e-02,0.000000e+00,6.398325e-04,1.744998e-04,2.908329e-04,1.029549e-02,0.000000e+00,0.000000e+00,0.000000e+00,5.583993e-03,3.489995e-03,1.163332e-04,3.257329e-03,2.268497e-03,5.234993e-04,5.642159e-03,2.035831e-03,1.576315e-02,1.919497e-03,6.398325e-04,1.262215e-02,2.850163e-03,4.170544e-02,4.769660e-03,4.118195e-02,3.897161e-03,2.064914e-02,1.669381e-02,3.548162e-03,0.000000e+00,1.163332e-04,4.176361e-02,1.366915e-02,1.163332e-04,2.791996e-02,9.306654e-04,1.163332e-04,9.888320e-04,1.512331e-03,0.000000e+00,0.000000e+00,0.000000e+00,5.816659e-05,3.489995e-04,1.163332e-04,0.000000e+00,5.816659e-04,1.744998e-04,2.908329e-04,5.351326e-03,1.489065e-02,5.234993e-04,3.489995e-04,5.816659e-05,5.816659e-04,1.803164e-03,2.908329e-04,0.000000e+00,1.512331e-03,1.279665e-03,4.862727e-02,5.816659e-05,0.000000e+00,5.525826e-03,0.000000e+00,5.816659e-04,3.315496e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.379479e-02,0.000000e+00,4.595161e-03,1.744998e-04,7.794323e-03,0.000000e+00,0.000000e+00,9.190321e-03,5.932992e-03,0.000000e+00,0.000000e+00,1.744998e-04,5.816659e-05,0.000000e+00,7.038157e-03,0.000000e+00,2.035831e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.448348e-02,9.306654e-04,3.780828e-03,0.000000e+00,3.722662e-03,7.328990e-03,4.071661e-04,0.000000e+00,2.303397e-02,5.234993e-04,0.000000e+00,5.118660e-03,7.032341e-02,1.046999e-03,2.268497e-03,3.920428e-02,0.000000e+00,7.904839e-02,0.000000e+00,2.442997e-03,3.489995e-03,8.026989e-03,0.000000e+00,0.000000e+00,2.326664e-04,0.000000e+00,0.000000e+00,5.234993e-04,1.774081e-02,0.000000e+00,5.816659e-05,0.000000e+00,3.722662e-03,0.000000e+00,2.791996e-03,4.845277e-02,1.046999e-03,1
SRR5224951,4.664179e-04,0.000000e+00,1.057603e-01,4.174440e-02,4.809935e-02,0.000000e+00,2.332090e-04,4.081157e-04,0.000000e+00,4.664179e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.157183e-03,8.978545e-03,0.000000e+00,2.273787e-03,2.798507e-03,2.915112e-04,2.973414e-03,5.597015e-03,2.419543e-02,0.000000e+00,1.399254e-03,3.329058e-02,8.978545e-03,2.483675e-02,1.160215e-02,1.953125e-02,7.404384e-03,2.186334e-02,2.320429e-02,1.749067e-03,0.000000e+00,0.000000e+00,5.095616e-02,2.681903e-03,1.166045e-04,5.946828e-03,9.911381e-04,0.000000e+00,4.664179e-04,6.996269e-04,0.000000e+00,1.749067e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.749067e-04,0.000000e+00,6.996269e-04,3.498134e-04,4.664179e-04,1.020289e-02,3.043377e-02,1.923974e-03,1.166045e-04,0.000000e+00,0.000000e+00,3.673041e-03,0.000000e+00,0.000000e+00,1.574160e-03,4.139459e-03,7.993237e-02,0.000000e+00,0.000000e+00,8.978545e-03,0.000000e+00,1.632463e-03,5.830224e-03,1.749067e-04,0.000000e+00,5.830224e-05,2.781017e-02,0.000000e+00,8.045709e-03,0.000000e+00,4.897388e-03,1.166045e-04,0.000000e+00,9.794776e-03,7.870802e-03,0.000000e+00,0.000000e+00,1.749067e-04,0.000000e+00,0.000000e+00,1.807369e-03,0.000000e+00,2.798507e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.355410e-02,9.911381e-04,3.381530e-03,0.000000e+00,2.856810e-03,9.036847e-03,0.000000e+00,0.000000e+00,2.477845e-02,2.332090e-04,0.000000e+00,2.915112e-03,6.873834e-02,3.673041e-03,1.282649e-03,5.754431e-02,0.000000e+00,5.731110e-02,0.000000e+00,3.031716e-03,6.413246e-04,8.104011e-03,7.579291e-04,1.166045e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.749067e-04,1.579991e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.090019e-03,0.000000e+00,2.798507e-03,2.868470e-02,2.915112e-04,1
SRR5224957,0.0000000000,0.0000000000,0.1118958674,0.0471632034,0.0671842167,0.0002918515,0.0000000000,0.0002918515,0.0000000000,0.0074130283,0.0000000000,0.0000000000,0.0000000000,0.0056619192,0.0159350922,0.0000000000,0.0009922951,0.0024515527,0.0001751109,0.0014592575,0.0032103666,0.0258580434,0.0000000000,0.0015176278,0.0193205697,0.0077632501,0.0136586505,0.0110319869,0.0170441279,0.0030936260,0.0287181882,0.0250992295,0.0011674060,0.0000000000,0.0000000000,0.0439528368,0.0011090357,0.0000000000,0.0018678496,0.0005837030,0.0000000000,0.0007588139,0.0016927387,0.0000000000,0.0000000000,0.0000000000,0.0001167406,0.0000000000,0.0000000000,0.0000000000,0.0008171842,0.0004085921,0.0003502218,0.0138921317,0.0262082652,0.0015176278,0.0000000000,0.0000000000,0.0000000000,0.0257413028,0.0002334812,0.0000000000,0.0010506654,0.0011090357,0.1013892132,0.0001167406,0.0000000000,0.0126079851,0.0000000000,0.0002918515,0.0050198459,0.0000000000,0.0000000000,0.0000000000,0.0297688536,0.0000000000,0.0050782162,0.0000000000,0.0096310997,0.0002334812,0.0000000000,0.0089890264,0.0095727294,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002334812,0.0000000000,0.0015176278,0.0000000000,0.0001167406,0.0000000000,0.0265001167,0.0022180714,0.0020429605,0.0000000000,0.0007004436,0.0110903572,0.0000000000,0.0000000000,0.0065374737,0.0000000000,0.0000000000,0.0026850339,0.0570277843,0.0016927387,0.0008755545,0.0565024516,0.0000000000,0.0516577166,0.0000000000,0.0014008872,0.0004085921,0.0027434042,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0005253327,0.0060705113,0.0000000000,0.0000000000,0.0000000000,0.0022764417,0.0000000000,0.0018094793,0.0408592108,0.0000000000,1
SRR5224958,0.000000e+00,0.000000e+00,1.391056e-01,3.313148e-02,4.832887e-02,2.329102e-04,0.000000e+00,9.898684e-04,0.000000e+00,6.346803e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.134156e-03,2.620240e-03,1.746827e-04,3.726563e-03,1.455689e-03,6.987306e-04,2.445557e-02,2.620240e-03,2.253406e-02,0.000000e+00,5.240480e-04,7.045534e-03,1.286829e-02,1.682776e-02,2.078724e-02,7.470595e-02,1.007337e-02,2.008851e-02,1.112146e-02,2.794923e-03,0.000000e+00,0.000000e+00,3.441248e-02,2.218470e-02,5.822755e-05,2.713404e-02,3.493653e-04,0.000000e+00,6.405031e-04,5.240480e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.987306e-04,6.987306e-04,0.000000e+00,4.658204e-04,5.822755e-05,2.329102e-04,4.599977e-03,4.093397e-02,7.569582e-04,1.746827e-04,0.000000e+00,1.164551e-04,6.405031e-04,1.164551e-04,5.822755e-05,9.898684e-04,4.075929e-04,3.074415e-02,0.000000e+00,0.000000e+00,2.154419e-03,0.000000e+00,1.164551e-04,3.435426e-03,0.000000e+00,5.822755e-05,0.000000e+00,2.410621e-02,0.000000e+00,3.027833e-03,1.164551e-04,5.589845e-03,0.000000e+00,0.000000e+00,1.100501e-02,7.511354e-03,0.000000e+00,0.000000e+00,1.164551e-04,0.000000e+00,0.000000e+00,5.473390e-03,1.164551e-04,3.318971e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.251892e-02,9.898684e-04,3.318971e-03,3.493653e-04,6.812624e-03,6.579714e-03,4.075929e-04,0.000000e+00,2.876441e-02,0.000000e+00,0.000000e+00,4.134156e-03,5.717946e-02,1.455689e-03,1.746827e-03,1.764295e-02,0.000000e+00,5.205543e-02,0.000000e+00,7.569582e-04,6.405031e-04,1.671131e-02,5.240480e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.096192e-02,0.000000e+00,0.000000e+00,1.164551e-04,4.017701e-03,0.000000e+00,6.463258e-03,5.496681e-02,3.493653e-04,1
SRR5224961,0.0000000000,0.0000000000,0.2576644044,0.0269131758,0.0635970044,0.0008776036,0.0002925345,0.0014041657,0.0004095483,0.0051486075,0.0000000000,0.0000000000,0.0000000000,0.0052656213,0.0002925345,0.0000000000,0.0022232623,0.0008190967,0.0001755207,0.0102972151,0.0023987831,0.0094196115,0.0000000000,0.0000000000,0.0028668383,0.0050315937,0.0021647554,0.0025743038,0.0083079803,0.0020477416,0.0095951322,0.0030423590,0.0002340276,0.0000000000,0.0000000000,0.0456938919,0.0200093611,0.0022232623,0.0446992745,0.0010531243,0.0002925345,0.0008776036,0.0015796864,0.0000000000,0.0002340276,0.0000000000,0.0000000000,0.0005850690,0.0001755207,0.0000000000,0.0003510414,0.0001170138,0.0003510414,0.0021062485,0.0230517201,0.0001170138,0.0000000000,0.0000000000,0.0002925345,0.0000000000,0.0000000000,0.0000000000,0.0007605897,0.0004680552,0.0273812310,0.0000000000,0.0000000000,0.0023402762,0.0000000000,0.0002340276,0.0018137140,0.0000000000,0.0000000000,0.0000000000,0.0314182073,0.0000000000,0.0018722209,0.0004095483,0.0100631875,0.0000000000,0.0000000000,0.0081324596,0.0053826352,0.0000000000,0.0000000000,0.0028083314,0.0000000000,0.0000000000,0.0135150948,0.0000000000,0.0078984320,0.0012286450,0.0000000000,0.0000000000,0.0117013808,0.0001755207,0.0057921835,0.0000000000,0.0049730868,0.0125204774,0.0000000000,0.0000585069,0.0379709806,0.0003510414,0.0001170138,0.0053241282,0.0402527498,0.0042710040,0.0029838521,0.0332904283,0.0000000000,0.0682190498,0.0000000000,0.0040954833,0.0005265621,0.0135736017,0.0008190967,0.0000000000,0.0005850690,0.0000000000,0.0002340276,0.0000000000,0.0184881816,0.0009946174,0.0000000000,0.0001170138,0.0028668383,0.0000000000,0.0075473906,0.0389655979,0.0005850690,0
SRR5224968,0.0000000000,0.0000000000,0.0441261742,0.0035370521,0.0015655804,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0024933318,0.0000000000,0.0000000000,0.0000000000,0.0012176737,0.0013916270,0.0000000000,0.0000000000,0.0000000000,0.0001159689,0.0010437203,0.0002899223,0.0008117824,0.0000000000,0.0000000000,0.0016235649,0.0031311608,0.0004638757,0.0002319378,0.0491708222,0.0000000000,0.0000000000,0.0006958135,0.0013336426,0.0000000000,0.0006378291,0.0711469326,0.1993505740,0.0073060420,0.0904557579,0.0002899223,0.0002899223,0.0000000000,0.0017975183,0.0000000000,0.0005798446,0.0000000000,0.0000000000,0.0009857358,0.0004058912,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002899223,0.0097993738,0.0000000000,0.0000000000,0.0000000000,0.0002899223,0.0000000000,0.0000000000,0.0000000000,0.0054505393,0.0000000000,0.0028992230,0.0144381306,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0012176737,0.0000000000,0.0012756581,0.0000000000,0.0102052650,0.0000000000,0.0008697669,0.0397193552,0.0000000000,0.0002319378,0.0000000000,0.0002319378,0.0000000000,0.0000000000,0.0008117824,0.0000000000,0.0001159689,0.0000000000,0.0000000000,0.0000000000,0.0002319378,0.0001739534,0.0111910008,0.0000000000,0.0040589122,0.0004058912,0.0003479068,0.0003479068,0.0034790676,0.0002319378,0.0000000000,0.0007537980,0.0540995013,0.0008117824,0.0014496115,0.0176852604,0.0000000000,0.2774556419,0.0000000000,0.0006378291,0.0022613939,0.0055665082,0.0004058912,0.0000000000,0.0053345703,0.0000000000,0.0000000000,0.0033051142,0.0051606170,0.0000000000,0.0000000000,0.0000000000,0.0052765859,0.0000000000,0.0110170474,0.0139742549,0.0000000000,0
SRR5224969,6.991785e-04,0.000000e+00,6.916040e-02,4.323254e-02,4.026103e-02,0.000000e+00,0.000000e+00,1.747946e-04,0.000000e+00,7.224844e-03,0.000000e+00,0.000000e+00,0.000000e+00,9.322380e-04,1.363398e-02,0.000000e+00,4.078541e-03,1.340092e-03,0.000000e+00,2.330595e-03,6.117812e-03,2.633572e-02,0.000000e+00,4.661190e-04,2.103362e-02,1.130339e-02,2.004312e-02,1.666375e-02,2.149974e-02,5.884752e-03,2.394686e-02,2.400513e-02,1.806211e-03,0.000000e+00,0.000000e+00,3.612422e-02,5.768222e-03,0.000000e+00,2.155800e-03,5.243838e-04,0.000000e+00,0.000000e+00,8.157082e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.330595e-04,5.243838e-04,0.000000e+00,0.000000e+00,3.321098e-03,3.495892e-04,0.000000e+00,6.467401e-03,2.388860e-02,7.574433e-04,0.000000e+00,0.000000e+00,5.826487e-05,9.905028e-04,1.165297e-04,0.000000e+00,9.322380e-04,9.147585e-03,1.497407e-01,0.000000e+00,0.000000e+00,1.415836e-02,0.000000e+00,9.905028e-04,2.913244e-03,0.000000e+00,4.661190e-04,2.913244e-04,4.148459e-02,2.913244e-04,1.439142e-02,2.330595e-04,1.112859e-02,0.000000e+00,0.000000e+00,7.574433e-03,8.448406e-03,5.826487e-04,2.330595e-04,0.000000e+00,0.000000e+00,0.000000e+00,5.243838e-03,0.000000e+00,3.029773e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.709317e-02,2.155800e-03,2.913244e-03,0.000000e+00,2.388860e-03,1.217736e-02,0.000000e+00,0.000000e+00,1.363398e-02,0.000000e+00,0.000000e+00,3.146303e-03,5.908058e-02,2.680184e-03,9.322380e-04,4.585445e-02,0.000000e+00,5.290450e-02,0.000000e+00,4.661190e-03,0.000000e+00,5.127309e-03,2.155800e-03,0.000000e+00,1.165297e-04,0.000000e+00,0.000000e+00,1.281827e-03,1.182777e-02,0.000000e+00,3.495892e-04,1.165297e-04,2.563654e-03,0.000000e+00,1.981006e-03,2.895764e-02,3.495892e-04,1
SRR5224971,0.000000e+00,0.000000e+00,1.540047e-01,2.096584e-02,2.638398e-02,0.000000e+00,4.122497e-04,4.122497e-04,1.766784e-04,1.548881e-02,2.944641e-04,0.000000e+00,0.000000e+00,1.001178e-03,5.653710e-03,8.833922e-04,5.653710e-03,6.478210e-04,2.944641e-04,0.000000e+00,3.533569e-03,7.302709e-03,0.000000e+00,2.355713e-04,9.952886e-03,1.113074e-02,6.360424e-03,5.771496e-03,9.952886e-03,3.180212e-03,4.593640e-03,6.537102e-03,1.943463e-03,0.000000e+00,4.122497e-04,6.908127e-02,3.881037e-02,1.177856e-03,3.203769e-02,1.177856e-03,5.300353e-04,3.121319e-03,3.297998e-03,0.000000e+00,0.000000e+00,1.001178e-03,1.118963e-03,2.826855e-03,1.354535e-03,0.000000e+00,8.833922e-04,5.889282e-04,0.000000e+00,2.767962e-03,1.601885e-02,8.833922e-04,4.122497e-04,0.000000e+00,5.889282e-05,2.120141e-03,0.000000e+00,2.944641e-04,3.592462e-03,2.709069e-03,4.346290e-02,0.000000e+00,0.000000e+00,3.239105e-03,0.000000e+00,1.177856e-04,3.003534e-03,0.000000e+00,5.889282e-05,0.000000e+00,4.028269e-02,8.833922e-04,1.489988e-02,0.000000e+00,1.548881e-02,2.944641e-04,1.177856e-04,3.180212e-02,5.064782e-03,1.177856e-04,1.177856e-03,3.121319e-03,0.000000e+00,0.000000e+00,8.127208e-03,5.889282e-05,3.415783e-03,0.000000e+00,0.000000e+00,0.000000e+00,9.305065e-03,4.475854e-03,5.653710e-03,0.000000e+00,9.363958e-03,6.301531e-03,0.000000e+00,0.000000e+00,1.619552e-02,5.889282e-05,0.000000e+00,4.652532e-03,5.812721e-02,2.885748e-03,6.654888e-03,1.972909e-02,0.000000e+00,8.127208e-02,0.000000e+00,1.590106e-03,4.711425e-04,8.892815e-03,1.531213e-03,0.000000e+00,2.237927e-03,0.000000e+00,0.000000e+00,4.652532e-03,1.160188e-02,0.000000e+00,0.000000e+00,0.000000e+00,6.301531e-03,3.533569e-04,2.473498e-02,4.852768e-02,6.478210e-04,0
SRR5224977,0.000000e+00,0.000000e+00,4.941860e-02,1.133721e-02,1.569767e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.162791e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.255814e-03,2.383721e-03,1.162791e-04,1.802326e-03,4.651163e-04,6.395349e-04,1.162791e-04,2.848837e-03,7.848837e-03,0.000000e+00,1.220930e-03,8.680233e-02,8.604651e-03,1.395349e-02,6.976744e-03,2.593023e-02,5.116279e-03,2.732558e-03,6.802326e-03,3.837209e-03,0.000000e+00,0.000000e+00,7.238372e-02,3.546512e-02,4.186047e-03,4.750000e-02,1.744186e-04,5.813953e-05,7.558140e-04,2.267442e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.906977e-04,1.162791e-03,1.627907e-03,0.000000e+00,3.488372e-04,0.000000e+00,0.000000e+00,3.255814e-03,9.593023e-03,6.918605e-03,1.744186e-04,0.000000e+00,0.000000e+00,8.720930e-04,0.000000e+00,0.000000e+00,3.139535e-03,0.000000e+00,3.005814e-02,0.000000e+00,5.813953e-05,2.209302e-03,5.232558e-04,3.488372e-04,2.906977e-03,0.000000e+00,5.813953e-05,0.000000e+00,1.808140e-02,0.000000e+00,5.697674e-03,0.000000e+00,9.709302e-03,0.000000e+00,0.000000e+00,2.395349e-02,1.686047e-03,9.302326e-04,0.000000e+00,0.000000e+00,1.104651e-03,0.000000e+00,5.872093e-03,0.000000e+00,2.151163e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.023256e-03,4.244186e-03,6.976744e-03,0.000000e+00,3.662791e-03,2.732558e-03,0.000000e+00,9.883721e-04,1.255814e-02,9.883721e-04,0.000000e+00,1.976744e-03,5.691860e-02,8.720930e-04,4.011628e-03,4.366279e-02,1.162791e-04,8.203488e-02,0.000000e+00,1.220930e-03,1.312209e-01,3.488372e-03,1.744186e-04,0.000000e+00,2.848837e-03,0.000000e+00,8.139535e-04,1.046512e-03,1.790698e-02,0.000000e+00,0.000000e+00,0.000000e+00,4.593023e-03,0.000000e+00,4.418605e-03,4.290698e-02,0.000000e+00,0
SRR5224979,0.0000000000,0.0000000000,0.1055174019,0.0570946339,0.0505179839,0.0000000000,0.0003492027,0.0008730066,0.0000000000,0.0131533000,0.0000000000,0.0000000000,0.0000000000,0.0041904318,0.0128040973,0.0000000000,0.0015132115,0.0009894075,0.0000000000,0.0025026190,0.0071586544,0.0185659411,0.0000000000,0.0000000000,0.0207193575,0.0123966942,0.0122802933,0.0100104761,0.0268886044,0.0061110464,0.0147829124,0.0178093354,0.0032010243,0.0000000000,0.0000000000,0.0441741357,0.0094866721,0.0002328018,0.0085554650,0.0006984053,0.0000000000,0.0008730066,0.0020952159,0.0000000000,0.0000000000,0.0000000000,0.0001746013,0.0000000000,0.0004074031,0.0000000000,0.0018624142,0.0002328018,0.0000000000,0.0102432778,0.0534862065,0.0015132115,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0013386102,0.0002910022,0.0891048772,0.0000000000,0.0000000000,0.0114072867,0.0000000000,0.0011058084,0.0037830288,0.0000000000,0.0002328018,0.0000000000,0.0322430450,0.0000000000,0.0043650332,0.0002910022,0.0172855314,0.0000000000,0.0000000000,0.0074496566,0.0139099057,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0006984053,0.0000000000,0.0077988593,0.0000000000,0.0000000000,0.0000000000,0.0164707252,0.0013968106,0.0033174252,0.0000000000,0.0057036433,0.0068094518,0.0001164009,0.0000000000,0.0181003376,0.0004656035,0.0000000000,0.0021534164,0.0448725410,0.0032010243,0.0008730066,0.0392852986,0.0000000000,0.0510417879,0.0000000000,0.0011058084,0.0000000000,0.0118146898,0.0011640088,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0002910022,0.0118146898,0.0000000000,0.0005238040,0.0000000000,0.0042486323,0.0000000000,0.0031428239,0.0473169596,0.0000000000,1
SRR5224983,0.000000e+00,0.000000e+00,1.369464e-01,2.546620e-02,4.015152e-02,0.000000e+00,4.079254e-04,1.048951e-03,1.748252e-04,1.089744e-02,1.748252e-04,0.000000e+00,2.913753e-04,6.235431e-03,6.235431e-03,2.331002e-04,2.272727e-03,9.906760e-04,0.000000e+00,1.107226e-03,3.438228e-03,8.916084e-03,0.000000e+00,1.165501e-04,1.054779e-02,4.895105e-03,7.342657e-03,4.254079e-03,1.054779e-02,2.622378e-03,6.177156e-03,3.379953e-03,2.622378e-03,0.000000e+00,1.165501e-04,5.606061e-02,3.444056e-02,1.573427e-03,3.339161e-02,1.515152e-03,6.993007e-04,3.962704e-03,1.689977e-02,5.827506e-05,0.000000e+00,1.748252e-04,1.165501e-04,1.515152e-03,8.741259e-04,0.000000e+00,1.165501e-04,3.496503e-04,1.165501e-04,4.020979e-03,2.057110e-02,3.496503e-04,0.000000e+00,0.000000e+00,2.331002e-04,2.913753e-04,0.000000e+00,0.000000e+00,4.020979e-03,4.662005e-04,4.836830e-02,2.331002e-04,0.000000e+00,4.254079e-03,0.000000e+00,6.410256e-04,1.340326e-03,0.000000e+00,5.827506e-05,0.000000e+00,3.088578e-02,4.662005e-04,8.275058e-03,4.662005e-04,1.206294e-02,0.000000e+00,0.000000e+00,3.642191e-02,8.333333e-03,1.748252e-04,2.913753e-04,0.000000e+00,2.913753e-04,2.331002e-04,7.226107e-03,0.000000e+00,2.505828e-03,0.000000e+00,2.331002e-04,0.000000e+00,1.357809e-02,1.748252e-03,7.167832e-03,1.165501e-04,5.244755e-03,8.216783e-03,2.331002e-04,1.748252e-04,1.905594e-02,2.913753e-04,5.827506e-05,4.487179e-03,5.635198e-02,3.496503e-03,1.136364e-02,2.138695e-02,0.000000e+00,9.836830e-02,0.000000e+00,1.631702e-03,2.331002e-04,8.624709e-03,7.575758e-04,0.000000e+00,3.671329e-03,0.000000e+00,1.165501e-04,9.906760e-04,1.573427e-02,0.000000e+00,1.165501e-04,2.913753e-04,5.710956e-03,5.827506e-05,8.974359e-03,5.850816e-02,1.048951e-03,0
